"candy" "age" "height"
"1" 41.7243273785036 -0.327170775364448 -0.705735201003327
"2" 70.062128291568 0.615283606007533 -0.467046484071537
"3" 65.2896693197856 0.663702261152242 -0.156090631591355
"4" 93.9734598442793 -2.27205469489726 1.14170626566668
"5" 85.3173579893949 -1.20640182617291 0.139555764379223
"6" 60.4249234698819 -0.0976119273758615 -0.905110161534836
"7" 65.4354232961018 -0.610609526485168 0.322535540794169
"8" 86.8349165703872 0.370851366389843 0.600809480225415
"9" 33.7560512665518 -1.04019131206223 -0.666593142551816
"10" 73.1445727302426 1.32003429558307 -0.152395897666403
"11" 69.2006957229527 0.132326112156732 0.356829162070303
"12" 54.4856266007281 1.36760235947189 0.776887421155019
"13" 90.6878697989508 -0.640601009554042 0.575516745102907
"14" 68.2512307716254 0.0618838065806856 -1.50351236591245
"15" 89.9690600656553 -0.228649684283146 -0.170889140177337
"16" 66.2720978853626 -0.977813944918682 -0.678997890667478
"17" 51.2918823081713 0.0608690482159704 0.5324755405645
"18" 90.947958418395 -1.26156445016079 1.77310323374651
"19" 90.601039212271 -0.314605788328936 0.119300452946896
"20" 60.041719384477 -0.29254969104032 2.59000251056495
"21" 84.8747255194431 -0.412469097496776 0.872032584275405
"22" 56.3618142335485 -0.662499431879545 1.61965942337883
"23" 73.0237898109365 -1.48438008354758 1.10968818838279
"24" 74.1101187422223 -0.805785229258215 1.28039887526583
"25" 60.4861041611068 -1.7263536360751 1.25945866244862
"26" 82.478356673631 0.626755050831919 -0.737697650731235
"27" 57.4322727049062 -0.159679136710146 0.661402319086461
"28" 80.518679012923 -1.57933345251066 0.192594174252463
"29" 71.1176085068406 0.217978824593245 -2.0925039112097
"30" 46.7502584903593 0.49990818170681 -0.510216006428608
"31" 69.6113588385526 -1.07380704607361 -1.0203801680607
"32" 82.4436945625949 1.83819952496229 1.56528595820992
"33" 51.2157168189614 -0.395762626447438 0.351158996856233
"34" 71.6971308497106 0.522863780582606 -1.00508390959802
"35" 80.6937820815876 -0.691263849560563 -0.305106563270773
"36" 72.2752301190978 1.00161036412744 0.365124364439763
"37" 70.2849526364802 -1.2171124914821 1.07838743050879
"38" 66.6426334445993 -0.987926674766875 -0.0318262060633246
"39" 67.9377158191897 -0.0323758499392056 -1.60447386569399
"40" 64.8263788792203 0.802130153976587 0.470660858710106
"41" 85.9413994303406 0.942996940523788 -0.637040661122275
"42" 90.1817794072686 0.406531317587158 1.52978088914861
"43" 60.318844139503 -0.993452585959245 -0.198290718986295
"44" 57.6608036018609 -0.276615928910204 -0.140638943300973
"45" 53.5468652506896 -0.384393779917743 -1.23684348481251
"46" 87.3407702963247 0.832564437858528 1.19138363076535
"47" 76.8085757092562 -0.229328689954058 0.44660942578657
"48" 65.0271346536793 0.664486300676643 -0.317574759330181
"49" 63.0031190011381 0.0703579604863898 0.394523331092503
"50" 64.4575552367288 1.04503407286531 -1.28492176178662
"51" 58.7438725399776 -1.75452791928038 0.358737938519524
"52" 79.4475760649491 -0.355913290535758 0.692221621071528
"53" 71.7339996699288 0.386265118893381 0.811868180664825
"54" 56.7364976473002 -0.603711166703689 -0.422908969270094
"55" 66.9447850304465 -1.65074776145049 -1.27864953653001
"56" 57.5971600782334 0.0654407272342132 0.196499530479486
"57" 67.2627650191432 -2.24677277205894 0.314026105434849
"58" 59.3533819542658 1.16672824931579 0.0314904856165994
"59" 67.7122237894909 0.101300587153444 -0.116678141944179
"60" 78.1410248159185 -0.829761881630424 1.47263284818824
"61" 72.5891431530837 1.28210259128369 0.991135443074815
"62" 37.9605872500125 -1.2072170875754 -0.535486841825895
"63" 77.1025214231374 0.287032233320452 0.698160719972615
"64" 84.4037520364168 0.500995747535454 -0.381293173844649
"65" 74.8841134324924 0.817835923998685 0.6230444294679
"66" 63.0867078297616 -0.220811340830677 -1.00081145003248
"67" 50.7455981797605 0.395474498536353 -0.111305759343213
"68" 80.4648426141097 0.561396845011803 -0.30458348178188
"69" 88.6955119956372 0.631374171156027 1.76156189693583
"70" 51.541955324413 -0.91795674943097 -0.542416378922473
"71" 60.9974386734895 0.737782259472004 -1.1135122125348
"72" 73.353758135891 0.332267962387405 -0.97844735337993
"73" 68.4489219046259 0.0520462807121896 -0.510819796936184
